timestamp,x,y,p
58378,149,88,0
58379,150,88,1
58380,146,86,1
58381,150,91,1
58382,144,87,0
58383,149,89,0
58384,148,87,0
58385,148,82,0
58386,154,89,1
58387,144,81,1
58388,149,88,1
58389,147,87,0
58390,146,85,0
58391,148,88,0
58392,148,86,1
58393,150,93,1
58394,147,83,1
58395,148,85,0
58396,150,89,1
58397,147,78,1
58398,149,88,0
58399,148,85,0
58400,148,87,0
58401,150,88,1
58402,148,85,1
58403,151,89,0
58404,147,84,0
58405,151,89,1
58406,148,87,0
58407,143,82,0
58408,151,91,1
58409,141,78,0
58410,149,91,0
58411,148,85,0
58412,145,83,0
58413,148,93,1
58414,148,77,0
58415,154,86,0
58416,148,83,1
58417,147,85,0
58418,148,85,1
58419,144,76,0
58420,150,93,1
58421,147,80,1
58422,148,85,0
58423,152,86,1
58424,139,80,0
58425,158,92,1
58426,141,82,0
58427,150,86,0
58428,148,86,0
58429,143,81,1
58430,150,91,0
58431,142,79,0
58432,152,85,1
58433,148,85,1
58434,143,83,0
58435,153,87,1
58436,146,78,0
58437,154,89,0
58438,147,82,1
58439,147,83,0
58440,153,91,1
58441,147,82,1
58442,149,89,1
58443,146,83,1
58444,146,84,1
58445,149,87,0
58446,142,79,0
58447,150,87,0
58448,147,83,0
58449,147,85,1
58450,147,87,1
58451,144,82,1
58452,152,91,1
58453,140,79,0
58454,149,87,1
58455,148,84,0
58456,145,83,1
58457,147,87,1
58458,145,75,1
58459,152,88,0
58460,146,83,0
58461,145,80,1
58462,153,90,0
58463,140,76,1
58464,147,90,0
58465,146,82,0
58466,146,82,0
58467,147,89,0
58468,145,78,1
58469,155,89,0
58470,147,77,1
58471,147,83,0
58472,151,85,1
58473,146,76,0
58474,153,85,1
58475,147,78,1
58476,149,84,1
58477,149,84,0
58478,141,79,0
58479,150,83,1
58480,141,77,1
58481,149,84,0
58482,147,82,1
58483,145,78,0
58484,153,84,1
58485,147,78,1
58486,148,84,0
58487,146,80,1
58488,145,79,0
58489,154,85,0
58490,141,75,0
58491,150,84,0
58492,143,77,1
58493,147,82,1
58494,150,82,0
58495,143,76,1
58496,154,83,0
58497,140,77,1
58498,147,82,1
58499,147,84,0
58500,140,80,0
58501,149,85,1
58502,138,77,0
58503,151,86,1
58504,147,82,1
58505,146,80,0
58506,154,84,0
58507,143,73,1
58508,153,81,1
58509,146,80,0
58510,145,78,0
58511,150,85,0
58512,143,77,0
58513,153,88,0
58514,143,76,1
58515,145,81,0
58516,147,85,1
58517,140,76,1
58518,151,88,1
58519,140,80,1
58520,147,81,0
58521,148,81,0
58522,144,80,1
58523,146,83,0
58524,144,79,0
58525,150,84,1
58526,147,81,0
58527,143,80,0
58528,153,80,1
58529,140,71,0
58530,149,81,0
58531,145,79,1
58532,143,78,1
58533,148,87,0
58534,146,75,1
58535,149,87,1
58536,146,77,1
58537,144,79,0
58538,152,82,0
58539,137,71,0
58540,146,85,1
58541,142,78,1
58542,146,80,1
58543,146,81,1
58544,141,78,1
58545,149,81,0
58546,138,72,0
58547,146,81,0
58548,147,80,1
58549,144,75,1
58550,147,88,1
58551,143,72,0
58552,147,85,1
58553,145,79,1
58554,143,78,0
58555,151,83,1
58556,139,75,1
58557,149,84,0
58558,142,77,0
58559,143,78,0
58560,151,84,1
58561,140,71,0
58562,146,79,1
58563,143,77,0
58564,145,78,0
58565,150,82,0
58566,140,73,0
58567,149,82,0
58568,139,71,1
58569,147,79,1
58570,147,81,1
58571,145,72,0
58572,145,83,1
58573,144,70,1
58574,147,80,0
58575,145,78,0
58576,141,73,0
58577,148,79,0
58578,144,73,0
58579,150,85,1
58580,143,76,0
58581,142,75,1
58582,149,79,0
58583,143,75,1
58584,151,83,1
58585,144,76,1
58586,144,77,1
58587,150,82,0
58588,139,71,0
58589,154,80,0
58590,145,77,0
58591,146,79,0
58592,147,80,1
58593,138,76,0
58594,147,86,0
58595,144,74,0
58596,147,81,0
58597,146,77,0
58598,141,74,1
58599,148,84,1
58600,144,75,0
58601,151,79,1
58602,144,76,0
58603,142,76,0
58604,146,82,0
58605,142,75,0
58606,149,85,1
58607,144,74,0
58608,143,76,0
58609,149,77,1
58610,143,76,1
58611,145,77,0
58612,143,73,0
58613,144,76,1
58614,144,81,0
58615,140,71,1
58616,144,86,0
58617,143,70,1
58618,147,79,0
58619,145,77,1
58620,143,70,0
58621,152,84,1
58622,142,69,0
58623,145,78,1
58624,144,76,1
58625,144,72,0
58626,144,76,1
58627,137,69,1
58628,147,77,0
58629,142,75,0
58630,143,75,0
58631,145,82,1
58632,141,67,1
58633,152,80,1
58634,142,73,0
58635,143,75,1
58636,146,78,1
58637,138,69,1
58638,151,85,1
58639,141,70,1
58640,144,76,1
58641,144,77,1
58642,138,72,1
58643,149,82,1
58644,138,69,1
58645,144,75,0
58646,143,75,0
58647,141,73,0
58648,145,83,0
58649,140,67,0
58650,147,79,1
58651,142,73,0
58652,140,74,1
58653,145,75,1
58654,135,65,1
58655,149,81,1
58656,141,72,0
58657,143,74,1
58658,148,77,0
58659,140,72,1
58660,150,83,1
58661,140,73,1
58662,144,74,1
58663,145,78,0
58664,138,66,0
58665,147,81,1
58666,135,72,0
58667,144,78,1
58668,143,75,1
58669,136,69,1
58670,148,83,1
58671,135,68,1
58672,149,74,0
58673,142,73,1
58674,138,71,0
58675,148,79,0
58676,138,69,1
58677,147,78,0
58678,142,73,0
58679,142,73,0
58680,143,78,0
58681,133,64,0
58682,151,79,1
58683,138,68,0
58684,142,74,0
58685,143,73,0
58686,141,70,0
58687,144,81,0
58688,141,73,0
58689,143,75,1
58690,142,74,1
58691,135,69,0
58692,145,77,1
58693,141,68,0
58694,147,74,1
58695,142,73,0
58696,142,72,0
58697,147,77,0
58698,138,64,0
58699,148,75,1
58700,141,70,0
58701,141,70,0
58702,147,76,1
58703,134,72,1
58704,150,73,1
58705,136,72,0
58706,142,72,1
58707,146,75,0
58708,135,68,0
58709,146,74,0
58710,137,72,1
58711,142,74,0
58712,144,72,0
58713,140,69,1
58714,151,75,0
58715,139,69,1
58716,142,73,1
58717,142,72,0
58718,137,66,1
58719,149,78,1
58720,138,71,0
58721,142,78,1
58722,141,70,1
58723,138,69,1
58724,148,79,1
58725,131,69,1
58726,148,76,0
58727,139,67,1
58728,141,71,1
58729,143,72,0
58730,135,65,0
58731,143,74,1
58732,140,66,0
58733,142,72,0
58734,141,72,1
58735,133,65,0
58736,144,73,1
58737,139,70,1
58738,142,71,0
58739,141,72,1
58740,141,67,1
58741,146,71,1
58742,133,64,1
58743,141,75,0
58744,140,70,0
58745,139,68,0
58746,141,77,0
58747,134,66,1
58748,144,78,0
58749,137,69,1
58750,139,69,0
58751,146,72,0
58752,132,61,0
58753,147,73,0
58754,136,68,0
58755,140,71,0
58756,143,73,1
58757,133,64,0
58758,146,79,1
58759,139,68,0
58760,142,72,1
58761,142,71,0
58762,134,65,0
58763,140,71,0
58764,132,61,1
58765,141,74,1
58766,140,70,0
58767,135,70,1
58768,142,73,1
58769,133,63,0
58770,147,71,1
58771,139,67,0
58772,139,67,0
58773,144,75,0
58774,132,61,1
58775,147,77,1
58776,136,65,0
58777,140,69,0
58778,144,75,0
58779,138,66,0
58780,146,75,0
58781,138,64,0
58782,140,70,1
58783,142,72,1
58784,138,62,0
58785,147,79,0
58786,135,68,1
58787,140,71,0
58788,139,69,1
58789,135,64,1
58790,148,72,0
58791,130,65,1
58792,145,75,0
58793,139,67,0
58794,138,69,0
58795,141,76,0
58796,134,65,1
58797,142,77,0
58798,134,67,0
58799,138,68,1
58800,141,72,0
58801,135,62,0
58802,146,73,1
58803,136,62,1
58804,140,68,1
58805,141,71,0
58806,135,67,1
58807,139,73,1
58808,135,68,1
58809,141,71,0
58810,139,69,0
58811,137,68,1
58812,146,75,0
58813,132,64,0
58814,142,74,1
58815,137,68,1
58816,136,66,0
58817,141,76,0
58818,136,60,0
58819,141,69,1
58820,135,65,0
58821,136,67,1
58822,139,69,1
58823,137,61,1
58824,141,70,0
58825,134,64,1
58826,139,68,0
58827,139,68,1
58828,136,64,0
58829,139,75,0
58830,130,64,0
58831,141,70,0
58832,139,69,1
58833,131,62,1
58834,145,70,1
58835,134,63,1
58836,143,71,1
58837,138,67,1
58838,137,67,1
58839,139,68,0
58840,130,60,1
58841,139,74,1
58842,136,67,1
58843,137,65,0
58844,141,71,0
58845,129,59,0
58846,138,73,1
58847,135,65,1
58848,137,67,1
58849,141,68,0
58850,130,58,1
58851,139,74,0
58852,131,64,1
58853,138,69,1
58854,138,68,0
58855,135,65,1
58856,141,68,1
58857,132,64,1
58858,142,69,1
58859,137,67,1
58860,133,64,1
58861,141,69,1
58862,128,58,1
58863,143,67,0
58864,135,65,1
58865,136,64,1
58866,137,73,0
58867,132,61,0
58868,139,68,1
58869,134,64,1
58870,136,65,1
58871,139,67,0
58872,131,62,1
58873,139,66,1
58874,136,60,1
58875,138,67,0
58876,137,69,1
58877,128,59,0
58878,142,73,1
58879,131,60,1
58880,140,66,1
58881,137,67,1
58882,134,59,1
58883,141,66,0
58884,134,63,1
58885,137,66,0
58886,135,65,0
58887,133,62,0
58888,137,74,1
58889,133,60,1
58890,139,71,0
58891,132,62,0
58892,135,65,1
58893,141,69,0
58894,134,62,0
58895,140,74,0
58896,132,59,0
58897,136,66,1
58898,137,68,0
58899,135,59,1
58900,139,71,0
58901,132,63,1
58902,138,68,1
58903,136,66,0
58904,134,64,1
58905,140,70,1
58906,135,60,1
58907,138,66,0
58908,135,64,1
58909,132,60,0
58910,141,73,0
58911,134,55,0
58912,135,66,1
58913,135,62,0
58914,134,63,0
58915,142,65,1
58916,128,58,1
58917,136,66,0
58918,133,60,1
58919,135,64,1
58920,136,68,0
58921,133,60,0
58922,142,65,0
58923,134,57,0
58924,135,66,1
58925,136,65,1
58926,128,59,1
58927,140,69,1
58928,130,63,0
58929,137,68,0
58930,135,64,1
58931,131,59,0
58932,140,69,1
58933,131,62,1
58934,138,70,0
58935,134,63,0
58936,131,63,0
58937,140,65,0
58938,133,55,0
58939,136,68,1
58940,132,63,0
58941,134,63,0
58942,135,68,1
58943,129,56,1
58944,141,69,1
58945,134,59,0
58946,135,64,0
58947,136,67,0
58948,132,56,1
58949,137,68,1
58950,132,56,1
58951,137,64,0
58952,134,64,0
58953,132,60,1
58954,139,72,1
58955,133,62,0
58956,138,68,0
58957,133,62,1
58958,132,60,0
58959,138,65,1
58960,131,61,1
58961,140,67,1
58962,130,60,1
58963,133,61,1
58964,136,68,1
58965,127,62,1
58966,134,63,1
58967,127,60,1
58968,134,63,0
58969,136,64,1
58970,128,62,1
58971,141,64,0
58972,128,58,1
58973,134,63,1
58974,135,64,0
58975,129,56,0
58976,141,63,0
58977,132,57,0
58978,136,64,1
58979,132,62,0
58980,132,61,1
58981,137,62,0
58982,126,60,0
58983,133,67,1
58984,130,60,0
58985,132,61,1
58986,139,66,0
58987,130,62,1
58988,134,67,0
58989,128,57,1
58990,132,62,1
58991,136,64,0
58992,125,54,0
58993,134,71,0
58994,129,59,0
58995,133,64,0
58996,133,63,0
58997,126,60,1
58998,140,66,1
58999,131,53,1
59000,136,65,1
59001,132,61,1
59002,129,59,1
59003,140,64,1
59004,122,52,1
59005,136,63,1
59006,130,60,1
59007,128,58,0
59008,132,67,1
59009,122,53,0
59010,138,62,1
59011,129,61,0
59012,131,61,1
59013,137,62,0
59014,123,61,0
59015,134,68,0
59016,126,57,1
59017,131,61,0
59018,135,65,1
59019,124,60,0
59020,140,65,0
59021,124,56,1
59022,134,64,1
59023,132,61,1
59024,125,57,1
59025,135,62,0
59026,129,53,0
59027,132,65,0
59028,131,60,0
59029,127,59,0
59030,134,68,0
59031,123,57,1
59032,137,62,1
59033,128,57,0
59034,129,60,0
59035,136,63,0
59036,126,60,0
59037,136,67,0
59038,126,59,1
59039,131,61,0
59040,135,62,0
59041,124,58,0
59042,138,68,0
59043,125,56,0
59044,133,63,0
59045,132,62,1
59046,130,58,1
59047,131,69,1
59048,123,51,0
59049,135,60,1
59050,130,60,1
59051,125,57,1
59052,136,67,1
59053,122,52,1
59054,130,63,0
59055,128,59,1
59056,128,57,0
59057,135,60,1
59058,128,53,1
59059,137,65,0
59060,126,54,0
59061,129,60,1
59062,134,60,1
59063,128,52,1
59064,130,69,0
59065,122,55,0
59066,130,61,0
59067,131,60,0
59068,124,54,1
59069,133,68,1
59070,126,52,1
59071,132,62,0
59072,129,59,1
59073,128,55,1
59074,134,62,0
59075,128,56,0
59076,131,63,1
59077,129,58,0
59078,128,57,1
59079,129,64,0
59080,128,53,1
59081,129,65,1
59082,125,57,1
59083,128,58,1
59084,132,62,0
59085,120,53,1
59086,131,68,1
59087,126,53,1
59088,130,59,1
59089,130,62,1
59090,127,53,1
59091,134,60,0
59092,126,56,1
59093,129,62,1
59094,129,59,0
59095,122,58,1
59096,133,65,1
59097,123,52,1
59098,133,62,1
59099,127,58,0
59100,125,54,1
59101,130,66,1
59102,121,58,0
59103,129,66,0
59104,125,58,1
59105,126,57,1
59106,130,60,0
59107,125,52,0
59108,128,63,1
59109,125,57,0
59110,128,59,0
59111,131,61,1
59112,125,50,1
59113,131,62,0
59114,120,56,1
59115,128,61,1
59116,128,59,1
59117,125,53,1
59118,131,58,0
59119,118,54,1
59120,132,58,1
59121,127,58,0
59122,126,57,0
59123,136,63,1
59124,119,51,0
59125,131,63,0
59126,124,55,1
59127,125,56,1
59128,128,63,0
59129,125,53,0
59130,130,60,0
59131,122,55,1
59132,126,58,1
59133,131,60,1
59134,120,51,1
59135,129,58,0
59136,119,50,1
59137,127,60,1
59138,129,60,0
59139,120,54,1
59140,130,60,1
59141,118,55,1
59142,129,62,0
59143,127,57,0
59144,122,54,1
59145,130,58,0
59146,117,49,0
59147,130,64,1
59148,125,56,0
59149,126,56,1
59150,129,57,1
59151,119,57,1
59152,132,61,0
59153,123,55,0
59154,125,57,1
59155,127,60,1
59156,125,53,0
59157,128,58,1
59158,119,50,1
59159,127,57,1
59160,126,57,1
59161,118,50,1
59162,131,65,1
59163,118,52,1
59164,129,60,0
59165,125,57,1
59166,125,52,0
59167,131,65,0
59168,121,48,0
59169,129,61,1
59170,125,57,0
59171,124,55,1
59172,131,61,0
59173,124,48,0
59174,131,60,1
59175,124,54,0
59176,123,55,1
59177,126,62,1
59178,123,47,0
59179,133,59,1
59180,123,50,1
59181,125,57,1
59182,129,60,1
59183,117,49,1
59184,127,65,1
59185,123,53,0
59186,125,57,0
59187,126,57,1
59188,119,52,1
59189,128,62,0
59190,117,54,0
59191,125,57,1
59192,124,56,1
59193,119,51,0
59194,127,64,0
59195,116,48,0
59196,129,58,1
59197,123,53,1
59198,122,53,0
59199,130,61,0
59200,121,49,1
59201,129,58,1
59202,120,55,1
59203,123,56,0
59204,125,56,0
59205,120,48,0
59206,133,62,1
59207,118,54,1
59208,123,56,0
59209,125,56,1
59210,116,49,1
59211,126,61,0
59212,114,49,0
59213,123,57,0
59214,123,56,1
59215,120,51,0
59216,125,58,1
59217,114,51,1
59218,129,61,1
59219,121,53,0
59220,121,55,1
59221,130,58,0
59222,118,55,1
59223,128,60,0
59224,121,53,0
59225,122,55,0
59226,127,60,1
59227,121,46,1
59228,132,57,1
59229,122,49,0
59230,123,57,1
59231,124,57,0
59232,122,50,1
59233,126,57,1
59234,115,53,0
59235,125,59,1
59236,123,56,1
59237,116,51,1
59238,130,63,0
59239,114,46,0
59240,124,55,0
59241,122,54,0
59242,121,55,1
59243,124,60,1
59244,112,53,0
59245,128,57,1
59246,118,52,1
59247,120,55,0
59248,123,59,1
59249,115,53,0
59250,128,59,0
59251,121,50,1
59252,122,55,0
59253,122,56,1
59254,113,50,1
59255,130,62,1
59256,117,47,1
59257,123,57,1
59258,123,56,0
59259,118,50,0
59260,127,56,0
59261,114,47,1
59262,125,57,1
59263,120,54,0
59264,116,54,0
59265,124,58,0
59266,118,46,1
59267,126,55,0
59268,118,54,1
59269,118,53,0
59270,124,59,0
59271,114,53,0
59272,126,58,0
59273,120,50,0
59274,120,54,0
59275,121,56,0
59276,114,51,0
59277,125,55,0
59278,117,50,0
59279,122,56,0
59280,123,55,0
59281,113,48,0
59282,120,60,0
59283,116,51,0
59284,123,55,1
59285,120,54,0
59286,115,51,0
59287,124,61,1
59288,117,51,1
59289,120,56,0
59290,119,52,0
59291,119,53,1
59292,124,58,1
59293,116,44,1
59294,125,55,0
59295,119,50,1
59296,118,54,1
59297,120,60,0
59298,115,49,1
59299,123,61,0
59300,117,53,1
59301,119,54,0
59302,121,57,1
59303,116,52,1
59304,122,58,1
59305,111,53,1
59306,122,57,0
59307,119,55,0
59308,115,48,0
59309,126,54,1
59310,109,53,1
59311,122,57,0
59312,118,53,0
59313,115,53,1
59314,124,57,0
59315,116,44,1
59316,125,56,1
59317,115,52,0
59318,116,53,0
59319,123,58,1
59320,118,48,1
59321,122,61,0
59322,114,49,1
59323,118,54,0
59324,121,55,1
59325,115,47,0
59326,123,55,1
59327,116,46,1
59328,119,57,1
59329,119,55,1
59330,118,46,1
59331,125,62,0
59332,117,50,1
59333,118,55,1
59334,117,53,1
59335,117,50,0
59336,122,55,0
59337,112,49,1
59338,119,57,0
59339,115,52,0
59340,116,51,1
59341,120,59,0
59342,115,46,0
59343,120,58,0
59344,113,49,0
59345,117,53,1
59346,121,58,1
59347,114,48,1
59348,123,54,0
59349,115,48,1
59350,119,53,1
59351,117,55,1
59352,113,48,0
59353,126,55,1
59354,113,46,0
59355,119,56,1
59356,116,53,0
59357,113,51,1
59358,117,56,1
59359,107,49,0
59360,121,56,0
59361,114,52,1
59362,116,50,1
59363,116,54,1
59364,113,43,0
59365,123,61,0
59366,116,49,0
59367,115,52,0
59368,116,55,1
59369,116,49,1
59370,116,57,0
59371,112,52,1
59372,116,53,0
59373,118,56,1
59374,114,44,0
59375,119,61,0
59376,108,44,0
59377,116,55,1
59378,116,53,1
59379,113,49,0
59380,124,56,0
59381,111,47,1
59382,116,54,1
59383,115,51,0
59384,114,50,0
59385,119,57,0
59386,111,46,0
59387,120,53,1
59388,112,51,0
59389,114,52,0
59390,120,54,1
59391,114,47,1
59392,121,60,0
59393,110,51,1
59394,115,52,1
59395,119,55,1
59396,109,50,1
59397,124,53,0
59398,108,48,1
59399,117,55,0
59400,116,53,1
59401,108,48,0
59402,115,56,0
59403,109,48,1
59404,117,56,0
59405,114,52,0
59406,112,50,1
59407,120,58,0
59408,114,43,1
59409,120,58,1
59410,112,52,1
59411,113,50,1
59412,119,54,0
59413,108,46,0
59414,122,60,0
59415,108,47,0
59416,113,52,0
59417,114,57,1
59418,108,48,1
59419,117,61,0
59420,111,48,0
59421,116,53,1
59422,114,53,1
59423,109,50,1
59424,114,58,0
59425,112,48,0
59426,115,54,1
59427,113,52,1
59428,109,47,1
59429,114,54,1
59430,104,50,1
59431,120,59,1
59432,112,50,0
59433,111,48,0
59434,113,53,0
59435,105,52,0
59436,113,52,1
59437,110,48,0
59438,112,51,0
59439,115,53,0
59440,106,44,1
59441,114,58,0
59442,110,51,0
59443,113,53,1
59444,115,54,1
59445,110,51,0
59446,117,56,0
59447,107,45,1
59448,113,55,1
59449,113,52,1
59450,106,46,1
59451,119,56,1
59452,109,50,1
59453,112,52,1
59454,111,50,0
59455,109,50,0
59456,118,57,1
59457,110,46,0
59458,119,52,1
59459,109,49,1
59460,110,50,1
59461,113,52,0
59462,103,43,0
59463,115,58,0
59464,108,46,1
59465,111,52,0
59466,115,54,0
59467,108,45,0
59468,120,56,1
59469,109,47,0
59470,111,51,0
59471,112,52,0
59472,109,48,0
59473,111,55,0
59474,105,44,0
59475,115,53,1
59476,110,51,0
59477,110,48,0
59478,118,59,0
59479,106,45,1
59480,118,56,0
59481,110,51,1
59482,109,50,0
59483,112,52,1
59484,104,50,1
59485,112,52,0
59486,107,50,1
59487,110,51,0
59488,114,56,0
59489,106,46,0
59490,120,51,1
59491,109,50,1
59492,111,51,0
59493,110,54,0
59494,109,45,0
59495,114,60,0
59496,107,44,0
59497,115,54,1
59498,110,51,0
59499,106,48,0
59500,115,57,0
59501,105,42,0
59502,113,57,0
59503,109,49,1
59504,107,49,1
59505,112,52,0
59506,108,46,1
59507,114,55,1
59508,106,50,0
59509,108,50,0
59510,113,54,0
59511,107,51,0
59512,114,54,0
59513,105,46,1
59514,110,51,0
59515,112,53,0
59516,108,45,1
59517,118,59,0
59518,104,44,1
59519,109,55,1
59520,109,52,0
59521,103,45,1
59522,112,51,0
59523,107,50,0
59524,110,51,1
59525,107,50,1
59526,107,48,0
59527,112,57,0
59528,102,46,1
59529,109,58,1
59530,106,49,1
59531,108,50,1
59532,110,56,1
59533,105,49,1
59534,111,56,1
59535,102,47,1
59536,108,51,1
59537,110,55,0
59538,107,46,0
59539,111,56,1
59540,100,45,1
59541,111,51,1
59542,108,51,1
59543,106,50,1
59544,115,59,0
59545,103,44,0
59546,112,55,0
59547,107,50,1
59548,104,46,1
59549,107,57,0
59550,100,44,1
59551,112,51,0
59552,105,50,0
59553,106,50,0
59554,110,55,0
59555,102,45,1
59556,114,58,1
59557,104,46,0
59558,107,50,1
59559,109,55,0
59560,100,45,0
59561,114,57,1
59562,99,47,1
59563,108,51,1
59564,108,51,1
59565,105,45,0
59566,112,57,1
59567,102,43,1
59568,110,53,0
59569,106,50,0
59570,106,49,0
59571,111,55,0
59572,96,41,1
59573,111,55,1
59574,104,49,0
59575,103,50,0
59576,107,56,1
59577,98,50,0
59578,108,53,0
59579,102,50,1
59580,105,50,0
59581,109,51,1
59582,97,41,1
59583,106,51,0
59584,103,44,0
59585,106,51,0
59586,108,51,1
59587,104,50,0
59588,107,60,0
59589,105,44,0
59590,107,52,0
59591,105,51,0
59592,100,48,0
59593,106,54,0
59594,101,45,0
59595,108,54,1
59596,105,50,0
59597,104,50,1
59598,107,57,0
59599,103,45,1
59600,110,56,0
59601,103,49,1
59602,104,50,0
59603,107,55,0
59604,100,47,0
59605,105,51,0
59606,99,46,1
59607,104,51,0
59608,106,54,1
59609,99,50,1
59610,109,56,1
59611,99,43,1
59612,106,51,1
59613,106,51,1
59614,98,43,0
59615,108,53,0
59616,102,46,0
59617,106,53,0
59618,103,50,0
59619,103,47,0
59620,111,51,0
59621,102,44,1
59622,105,51,1
59623,102,48,1
59624,103,48,0
59625,108,56,0
59626,96,43,1
59627,108,52,1
59628,99,45,1
59629,103,50,0
59630,105,51,0
59631,94,44,0
59632,113,55,0
59633,101,47,1
59634,105,50,1
59635,103,53,1
59636,97,47,0
59637,107,57,1
59638,98,49,1
59639,103,53,1
59640,103,50,0
59641,100,45,0
59642,109,57,0
59643,95,48,0
59644,106,50,1
59645,102,49,1
59646,99,49,1
59647,110,51,1
59648,97,48,1
59649,109,55,1
59650,101,47,0
59651,102,50,0
59652,103,55,1
59653,93,45,0
59654,111,59,0
59655,97,49,1
59656,102,51,0
59657,105,53,1
59658,95,46,1
59659,104,55,1
59660,93,49,0
59661,105,52,1
59662,102,51,1
59663,98,47,1
59664,109,53,1
59665,93,43,1
59666,106,51,0
59667,100,49,0
59668,98,50,0
59669,101,52,0
59670,96,43,0
59671,108,50,0
59672,97,49,1
59673,100,49,0
59674,104,55,1
59675,99,47,0
59676,109,51,1
59677,96,46,1
59678,101,50,0
59679,102,52,1
59680,96,46,1
59681,107,53,0
59682,93,42,0
59683,102,51,0
59684,101,52,0
59685,99,49,0
59686,108,60,0
59687,97,48,0
59688,105,54,1
59689,100,50,0
59690,96,50,0
59691,108,59,0
59692,98,41,0
59693,105,51,1
59694,97,49,1
59695,98,48,1
59696,103,52,0
59697,99,43,1
59698,103,56,1
59699,98,46,1
59700,100,50,0
59701,104,53,1
59702,99,48,0
59703,102,58,0
59704,95,49,1
59705,100,52,0
59706,101,53,1
59707,98,44,1
59708,106,52,1
59709,93,41,1
59710,101,53,1
59711,99,50,1
59712,94,48,0
59713,102,55,1
59714,94,49,1
59715,99,54,1
59716,98,50,1
59717,98,47,1
59718,102,56,0
59719,94,41,0
59720,106,57,1
59721,94,46,1
59722,98,50,1
59723,103,53,1
59724,94,46,1
59725,100,50,0
59726,94,46,1
59727,99,50,1
59728,101,54,0
59729,92,46,1
59730,105,55,0
59731,91,48,1
59732,100,53,1
59733,99,50,0
59734,96,44,0
59735,107,56,0
59736,96,43,0
59737,104,52,0
59738,98,50,1
59739,94,47,0
59740,101,53,0
59741,89,44,1
59742,102,55,0
59743,94,48,0
59744,96,49,0
59745,98,56,0
59746,94,50,1
59747,103,55,1
59748,93,47,0
59749,97,50,1
59750,101,51,1
59751,93,44,0
59752,98,57,1
59753,91,48,0
59754,97,51,1
59755,98,52,1
59756,94,44,1
59757,106,53,1
59758,94,42,1
59759,101,53,0
59760,97,50,1
59761,94,49,1
59762,105,52,0
59763,90,44,0
59764,103,51,1
59765,95,50,0
59766,96,48,0
59767,98,53,1
59768,87,46,0
59769,102,53,1
59770,95,47,1
59771,96,50,1
59772,99,50,0
59773,91,50,1
59774,97,56,0
59775,95,48,0
59776,97,51,0
59777,98,52,1
59778,94,44,0
59779,97,58,1
59780,87,48,0
59781,99,54,1
59782,96,51,0
59783,93,47,1
59784,98,59,0
59785,92,46,1
59786,96,53,1
59787,94,50,0
59788,94,47,1
59789,95,52,1
59790,86,48,0
59791,98,54,0
59792,94,46,1
59793,95,50,1
59794,101,52,1
59795,89,49,0
59796,103,57,0
59797,90,46,1
59798,96,50,1
59799,97,53,1
59800,90,49,1
59801,97,58,1
59802,88,44,0
59803,98,52,1
59804,95,52,1
59805,90,49,0
59806,97,52,0
59807,91,49,0
59808,99,53,0
59809,94,50,1
59810,92,50,1
59811,101,57,1
59812,94,47,1
59813,99,54,0
59814,94,49,1
59815,92,50,1
59816,99,52,0
59817,85,50,1
59818,98,57,0
59819,92,47,1
59820,94,51,1
59821,96,55,0
59822,90,50,0
59823,98,56,1
59824,89,49,0
59825,96,51,0
59826,93,51,0
59827,89,46,0
59828,100,54,1
59829,87,41,0
59830,93,52,0
59831,93,50,1
59832,89,49,0
59833,97,58,1
59834,91,42,1
59835,100,53,1
59836,90,50,0
59837,91,49,1
59838,94,57,0
59839,88,50,0
59840,93,57,0
59841,88,46,0
59842,92,51,1
59843,94,53,0
59844,87,42,1
59845,100,55,0
59846,89,44,1
59847,95,51,1
59848,93,52,0
59849,87,48,1
59850,101,57,0
59851,86,44,0
59852,94,53,1
59853,92,51,0
59854,89,47,0
59855,99,58,1
59856,82,49,1
59857,97,55,1
59858,91,49,1
59859,91,48,1
59860,97,58,1
59861,84,47,0
59862,92,58,1
59863,89,47,1
59864,91,50,1
59865,94,54,1
59866,88,46,1
59867,100,58,1
59868,90,50,1
59869,92,52,0
59870,93,55,0
59871,88,47,1
59872,100,56,1
59873,83,44,0
59874,92,53,1
59875,92,51,0
59876,90,47,1
59877,96,54,1
59878,81,50,1
59879,91,53,1
59880,90,50,0
59881,87,49,1
59882,94,51,1
59883,88,47,0
59884,91,56,0
59885,88,50,1
59886,89,51,1
59887,90,56,1
59888,90,45,1
59889,99,54,1
59890,85,51,0
59891,91,51,0
59892,91,55,1
59893,87,48,1
59894,97,55,0
59895,89,44,0
59896,92,52,1
59897,91,52,1
59898,88,45,0
59899,95,57,0
59900,86,44,1
59901,93,52,1
59902,89,51,1
59903,85,48,1
59904,97,52,1
59905,87,49,1
59906,92,56,1
59907,87,48,0
59908,88,49,1
59909,91,53,1
59910,88,44,1
59911,91,56,1
59912,89,49,0
59913,89,51,1
59914,94,54,1
59915,80,50,1
59916,94,58,1
59917,83,44,0
59918,89,52,0
59919,91,51,0
59920,87,49,0
59921,89,59,1
59922,88,45,1
59923,90,53,0
59924,88,51,1
59925,84,51,1
59926,92,55,0
59927,84,49,0
59928,93,58,0
59929,88,50,1
59930,86,48,1
59931,90,56,1
